model_name,metric,bootstrap_mean,ci_low,ci_high,n_boot
middle_late__svc__poly2,accuracy,0.7708450704225354,0.6757042253521127,0.8591549295774648,200
middle_late__svc__poly2,balanced_accuracy,0.7720813492063492,0.6766468253968254,0.8603174603174604,200
middle_late__svc__poly2,sensitivity,0.859857142857143,0.7428571428571429,0.9714285714285714,200
middle_late__svc__poly2,specificity,0.6843055555555554,0.5548611111111111,0.8340277777777779,200
middle_late__svc__poly2,f1,0.7875988215877734,0.6933076923076923,0.868421052631579,200
middle_late__svc__poly2,roc_auc,0.8275158730158729,0.7226587301587302,0.9103571428571429,200
middle_late__svc__poly2,pr_auc,0.8378012539625389,0.737421094408943,0.9146393031667008,200
middle_late__svc__poly2,mcc,0.5541891902229871,0.35625368233311727,0.7293702083039783,200
middle_late__svc__poly3,accuracy,0.7694366197183098,0.676056338028169,0.8591549295774648,200
middle_late__svc__poly3,balanced_accuracy,0.7710674603174604,0.6773809523809524,0.8607242063492064,200
middle_late__svc__poly3,sensitivity,0.8868571428571431,0.7714285714285715,0.9714285714285714,200
middle_late__svc__poly3,specificity,0.6552777777777778,0.5270833333333333,0.8055555555555556,200
middle_late__svc__poly3,f1,0.7917379836739794,0.7012987012987013,0.8718750000000001,200
middle_late__svc__poly3,roc_auc,0.8379722222222221,0.7347817460317461,0.919861111111111,200
middle_late__svc__poly3,pr_auc,0.8466236983036068,0.7516689641607925,0.9215784029528491,200
middle_late__svc__poly3,mcc,0.5582638252135161,0.36082665014107407,0.738302055997577,200
middle_late__svc__rbf,accuracy,0.7672535211267606,0.6619718309859155,0.8454225352112676,200
middle_late__svc__rbf,balanced_accuracy,0.7688928571428572,0.6638591269841271,0.8471527777777779,200
middle_late__svc__rbf,sensitivity,0.8852857142857143,0.7714285714285715,0.9714285714285714,200
middle_late__svc__rbf,specificity,0.6525,0.4722222222222222,0.7784722222222223,200
middle_late__svc__rbf,f1,0.7897750555212368,0.6931232876712329,0.8608621279507356,200
middle_late__svc__rbf,roc_auc,0.8420873015873016,0.7261507936507937,0.9230952380952381,200
middle_late__svc__rbf,pr_auc,0.8591853415608864,0.7630855338202333,0.9338603081088801,200
middle_late__svc__rbf,mcc,0.5541496607354356,0.339821235694139,0.7145846450352489,200
middle_late__svc__sigmoid,accuracy,0.6920422535211267,0.5915492957746479,0.7890845070422535,200
middle_late__svc__sigmoid,balanced_accuracy,0.6943313492063493,0.5932440476190476,0.7912202380952381,200
middle_late__svc__sigmoid,sensitivity,0.8568571428571429,0.7142857142857143,0.9714285714285714,200
middle_late__svc__sigmoid,specificity,0.5318055555555555,0.3888888888888889,0.6944444444444444,200
middle_late__svc__sigmoid,f1,0.732882871395251,0.6341154677369558,0.8150694444444444,200
middle_late__svc__sigmoid,roc_auc,0.7652063492063492,0.6645436507936509,0.8730357142857142,200
middle_late__svc__sigmoid,pr_auc,0.7511743575946987,0.6259993741751558,0.8617820146658917,200
middle_late__svc__sigmoid,mcc,0.4122491566900578,0.19199687409227062,0.609523364812281,200
early_late__lr__l2,accuracy,0.6995070422535212,0.6056338028169014,0.7890845070422535,200
early_late__lr__l2,balanced_accuracy,0.700156746031746,0.6067261904761906,0.7904067460317461,200
early_late__lr__l2,sensitivity,0.7462857142857143,0.6,0.8857142857142857,200
early_late__lr__l2,specificity,0.6540277777777778,0.5,0.7777777777777778,200
early_late__lr__l2,f1,0.7092879860714278,0.6110507246376812,0.805203823953824,200
early_late__lr__l2,roc_auc,0.7526190476190476,0.6427976190476191,0.8526785714285715,200
early_late__lr__l2,pr_auc,0.7252944150005676,0.6072167410607517,0.8472409258858933,200
early_late__lr__l2,mcc,0.4040527881727421,0.21597977057080014,0.5904955497836373,200
early_late__lr__l1,accuracy,0.5572535211267605,0.4496478873239437,0.676056338028169,200
early_late__lr__l1,balanced_accuracy,0.5570734126984127,0.44821428571428573,0.6757936507936508,200
early_late__lr__l1,sensitivity,0.5442857142857143,0.4,0.7142857142857143,200
early_late__lr__l1,specificity,0.5698611111111112,0.3888888888888889,0.7222222222222222,200
early_late__lr__l1,f1,0.5461096949712893,0.41656746031746034,0.675685192234488,200
early_late__lr__l1,roc_auc,0.6515257936507938,0.5147222222222223,0.7596428571428572,200
early_late__lr__l1,pr_auc,0.6036671709633119,0.5033784124224799,0.7128927992121715,200
early_late__lr__l1,mcc,0.11495371838140735,-0.1058903163015677,0.3518666717558053,200
early_late__lr__elasticnet,accuracy,0.6832394366197184,0.5774647887323944,0.775,200
early_late__lr__elasticnet,balanced_accuracy,0.6840654761904762,0.5789484126984127,0.7761507936507936,200
early_late__lr__elasticnet,sensitivity,0.7427142857142858,0.5714285714285714,0.8857142857142857,200
early_late__lr__elasticnet,specificity,0.6254166666666666,0.4722222222222222,0.7777777777777778,200
early_late__lr__elasticnet,f1,0.697397947081318,0.5797101449275363,0.7898667122351334,200
early_late__lr__elasticnet,roc_auc,0.726063492063492,0.6038888888888889,0.8318055555555556,200
early_late__lr__elasticnet,pr_auc,0.679201322843949,0.5621300706605328,0.8065507773784162,200
early_late__lr__elasticnet,mcc,0.37263458881508355,0.1614559911208509,0.5590685333775156,200
early_late__svc__linear,accuracy,0.671549295774648,0.5633802816901409,0.7609154929577465,200
early_late__svc__linear,balanced_accuracy,0.6733888888888889,0.5658630952380952,0.7634226190476191,200
early_late__svc__linear,sensitivity,0.804,0.685,0.9142857142857143,200
early_late__svc__linear,specificity,0.5427777777777778,0.3888888888888889,0.6944444444444444,200
early_late__svc__linear,f1,0.70691226130359,0.6171296296296296,0.7948717948717948,200
early_late__svc__linear,roc_auc,0.7629563492063492,0.6649801587301588,0.8645436507936508,200
early_late__svc__linear,pr_auc,0.747032335930399,0.63702632040048,0.8641775803970261,200
early_late__svc__linear,mcc,0.36023752492991684,0.14065485866089492,0.5622125536196684,200
early_late__svc__poly2,accuracy,0.7012676056338029,0.5915492957746479,0.8169014084507042,200
early_late__svc__poly2,balanced_accuracy,0.702688492063492,0.593640873015873,0.8174801587301587,200
early_late__svc__poly2,sensitivity,0.8035714285714286,0.6571428571428571,0.9150000000000001,200
early_late__svc__poly2,specificity,0.6018055555555556,0.4444444444444444,0.7777777777777778,200
early_late__svc__poly2,f1,0.7261045137585657,0.6315037593984962,0.8221490837929194,200
early_late__svc__poly2,roc_auc,0.7285892857142858,0.6029365079365079,0.8360515873015874,200
early_late__svc__poly2,pr_auc,0.6960545557659514,0.5773244124038655,0.8326106056310548,200
early_late__svc__poly2,mcc,0.4153915017755277,0.19595548954117645,0.6367115569934848,200
early_late__svc__poly3,accuracy,0.7141549295774646,0.6197183098591549,0.8172535211267606,200
early_late__svc__poly3,balanced_accuracy,0.7157599206349207,0.620625,0.8189781746031747,200
early_late__svc__poly3,sensitivity,0.8297142857142858,0.6857142857142857,0.9428571428571428,200
early_late__svc__poly3,specificity,0.6018055555555556,0.4444444444444444,0.7777777777777778,200
early_late__svc__poly3,f1,0.7411298033400331,0.6573296566447251,0.8355029079712625,200
early_late__svc__poly3,roc_auc,0.745404761904762,0.6251785714285715,0.8575198412698413,200
early_late__svc__poly3,pr_auc,0.7303870445877226,0.6052989148468414,0.8599306239998417,200
early_late__svc__poly3,mcc,0.44457054716160377,0.24316992895352074,0.6565883078081323,200
early_late__svc__rbf,accuracy,0.7132394366197183,0.6056338028169014,0.8172535211267606,200
early_late__svc__rbf,balanced_accuracy,0.7136547619047618,0.607123015873016,0.8185912698412698,200
early_late__svc__rbf,sensitivity,0.7431428571428572,0.6,0.8864285714285716,200
early_late__svc__rbf,specificity,0.6841666666666666,0.5555555555555556,0.8062500000000001,200
early_late__svc__rbf,f1,0.718098062106304,0.6196665285832642,0.8313355563355564,200
early_late__svc__rbf,roc_auc,0.7652619047619047,0.6420634920634921,0.8714880952380952,200
early_late__svc__rbf,pr_auc,0.7493720683510148,0.6197293138010388,0.8740311586225602,200
early_late__svc__rbf,mcc,0.42985913550432314,0.21907511847248168,0.6478713296568879,200
early_late__svc__sigmoid,accuracy,0.7279577464788732,0.6334507042253522,0.8313380281690141,200
early_late__svc__sigmoid,balanced_accuracy,0.7289821428571429,0.634593253968254,0.8328769841269842,200
early_late__svc__sigmoid,sensitivity,0.8017142857142858,0.6857142857142857,0.9428571428571428,200
early_late__svc__sigmoid,specificity,0.65625,0.5,0.8055555555555556,200
early_late__svc__sigmoid,f1,0.7437991195128171,0.6578947368421053,0.8463333333333334,200
early_late__svc__sigmoid,roc_auc,0.7764603174603175,0.6712301587301587,0.8762698412698413,200
early_late__svc__sigmoid,pr_auc,0.7543517876853579,0.6335182256500855,0.8674195882982827,200
early_late__svc__sigmoid,mcc,0.4646854159345433,0.27266032728113543,0.6808018379453017,200
all__lr__l2,accuracy,0.7702112676056339,0.6757042253521127,0.8591549295774648,200
all__lr__l2,balanced_accuracy,0.7718095238095236,0.6762797619047619,0.8607142857142858,200
all__lr__l2,sensitivity,0.8852857142857143,0.7714285714285715,0.9714285714285714,200
all__lr__l2,specificity,0.6583333333333333,0.5,0.8055555555555556,200
all__lr__l2,f1,0.7919027556584021,0.7008895214374666,0.8717948717948718,200
all__lr__l2,roc_auc,0.8216865079365079,0.7220238095238095,0.9071626984126984,200
all__lr__l2,pr_auc,0.8198190166316425,0.7187516152194808,0.9110740885138278,200
all__lr__l2,mcc,0.5594132674987756,0.35384966258273925,0.7380153030698339,200
all__lr__l1,accuracy,0.7423239436619719,0.6197183098591549,0.8450704225352113,200
all__lr__l1,balanced_accuracy,0.7443015873015874,0.6222123015873016,0.8452678571428571,200
all__lr__l1,sensitivity,0.8847142857142859,0.7428571428571429,0.9714285714285714,200
all__lr__l1,specificity,0.6038888888888888,0.4444444444444444,0.7506944444444446,200
all__lr__l1,f1,0.772233061574091,0.6666666666666666,0.8501785714285715,200
all__lr__l1,roc_auc,0.7999444444444443,0.6975595238095238,0.9008134920634919,200
all__lr__l1,pr_auc,0.79414775904099,0.6681770926124228,0.9010945384590386,200
all__lr__l1,mcc,0.5103897278558682,0.26099184095908307,0.6913514008858433,200
all__lr__elasticnet,accuracy,0.7282394366197182,0.6197183098591549,0.8309859154929577,200
all__lr__elasticnet,balanced_accuracy,0.7296527777777777,0.6206349206349207,0.8317460317460317,200
all__lr__elasticnet,sensitivity,0.83,0.6857142857142857,0.9428571428571428,200
all__lr__elasticnet,specificity,0.6293055555555556,0.4722222222222222,0.7777777777777778,200
all__lr__elasticnet,f1,0.7507623020795674,0.64,0.8378378378378378,200
all__lr__elasticnet,roc_auc,0.8116547619047618,0.7078571428571429,0.9023809523809524,200
all__lr__elasticnet,pr_auc,0.8124975123533784,0.7073385539293681,0.9051347307732993,200
all__lr__elasticnet,mcc,0.4704971198775131,0.24320778277357513,0.6666742978806213,200
all__svc__linear,accuracy,0.7310563380281689,0.6193661971830986,0.8169014084507042,200
all__svc__linear,balanced_accuracy,0.7331904761904761,0.6206845238095239,0.8186607142857143,200
all__svc__linear,sensitivity,0.8847142857142859,0.7428571428571429,0.9714285714285714,200
all__svc__linear,specificity,0.5816666666666667,0.4166666666666667,0.7506944444444446,200
all__svc__linear,f1,0.7647018337215744,0.6580059181325004,0.8355029079712625,200
all__svc__linear,roc_auc,0.8195714285714285,0.7196825396825397,0.9031746031746032,200
all__svc__linear,pr_auc,0.824926171805429,0.726566142778081,0.9146714629828003,200
all__svc__linear,mcc,0.4904994297218929,0.2455269002150764,0.6565883078081323,200
all__svc__poly2,accuracy,0.7723943661971832,0.676056338028169,0.8591549295774648,200
all__svc__poly2,balanced_accuracy,0.7739623015873015,0.6773611111111112,0.860327380952381,200
all__svc__poly2,sensitivity,0.8852857142857143,0.7714285714285715,0.9714285714285714,200
all__svc__poly2,specificity,0.6626388888888889,0.5277777777777778,0.8333333333333334,200
all__svc__poly2,f1,0.7934775395180754,0.7012987012987013,0.8685053981106613,200
all__svc__poly2,roc_auc,0.8405039682539683,0.7435912698412699,0.9206944444444444,200
all__svc__poly2,pr_auc,0.838755099359864,0.7446924881539468,0.9232659862244328,200
all__svc__poly2,mcc,0.5633360097851354,0.36065644664353713,0.7295863356731247,200
all__svc__poly3,accuracy,0.7996478873239437,0.704225352112676,0.8732394366197183,200
all__svc__poly3,balanced_accuracy,0.8008710317460316,0.7051587301587301,0.8746130952380953,200
all__svc__poly3,sensitivity,0.8877142857142859,0.7714285714285715,0.9714285714285714,200
all__svc__poly3,specificity,0.7140277777777778,0.5833333333333334,0.8611111111111112,200
all__svc__poly3,f1,0.8141762332043772,0.7228192771084337,0.8831908597731383,200
all__svc__poly3,roc_auc,0.8465357142857143,0.7559722222222222,0.9238293650793651,200
all__svc__poly3,pr_auc,0.8439443419888153,0.7474440060883498,0.9286286219827103,200
all__svc__poly3,mcc,0.6121818194824915,0.4136132358353235,0.7622736919342187,200
all__svc__rbf,accuracy,0.7530281690140845,0.6338028169014085,0.8450704225352113,200
all__svc__rbf,balanced_accuracy,0.7548650793650793,0.6361011904761904,0.8464384920634921,200
all__svc__rbf,sensitivity,0.8852857142857143,0.7714285714285715,0.9714285714285714,200
all__svc__rbf,specificity,0.6244444444444445,0.4708333333333333,0.7777777777777778,200
all__svc__rbf,f1,0.7799008281169852,0.6753165584415585,0.8572332730560578,200
all__svc__rbf,roc_auc,0.8429404761904762,0.7197817460317462,0.9262103174603175,200
all__svc__rbf,pr_auc,0.8569490857269213,0.7522850132657218,0.9307582068914291,200
all__svc__rbf,mcc,0.5290101315321489,0.28755869261720274,0.7049432032305213,200
all__svc__sigmoid,accuracy,0.754718309859155,0.6475352112676057,0.8591549295774648,200
all__svc__sigmoid,balanced_accuracy,0.7561448412698413,0.6481150793650794,0.8599305555555556,200
all__svc__sigmoid,sensitivity,0.8574285714285714,0.7142857142857143,0.9714285714285714,200
all__svc__sigmoid,specificity,0.6548611111111111,0.5,0.8055555555555556,200
all__svc__sigmoid,f1,0.7752936344727831,0.6748972546440901,0.8649537695590328,200
all__svc__sigmoid,roc_auc,0.8198809523809524,0.7211507936507936,0.9072420634920635,200
all__svc__sigmoid,pr_auc,0.8227600097784671,0.7239312633635323,0.9125309768373439,200
all__svc__sigmoid,mcc,0.5244647687282631,0.29747539843028,0.7234456768263561,200
stage_activation_summary__lr__l2,accuracy,0.5138028169014085,0.39436619718309857,0.6338028169014085,200
stage_activation_summary__lr__l2,balanced_accuracy,0.5146130952380953,0.3956150793650794,0.6353174603174603,200
stage_activation_summary__lr__l2,sensitivity,0.5721428571428571,0.4,0.7428571428571429,200
stage_activation_summary__lr__l2,specificity,0.45708333333333334,0.3055555555555556,0.6388888888888888,200
stage_activation_summary__lr__l2,f1,0.5350641793509738,0.41053341635533414,0.6666666666666666,200
stage_activation_summary__lr__l2,roc_auc,0.5336765873015872,0.40395833333333336,0.6762599206349207,200
stage_activation_summary__lr__l2,pr_auc,0.5194285441521241,0.4327416043371354,0.6380490694268571,200
stage_activation_summary__lr__l2,mcc,0.029898019687580733,-0.21082001171571493,0.27685722590408507,200
stage_activation_summary__lr__l1,accuracy,0.5283802816901408,0.4225352112676056,0.647887323943662,200
stage_activation_summary__lr__l1,balanced_accuracy,0.5282202380952381,0.4218154761904762,0.6476289682539682,200
stage_activation_summary__lr__l1,sensitivity,0.5168571428571428,0.3707142857142857,0.7142857142857143,200
stage_activation_summary__lr__l1,specificity,0.5395833333333333,0.3888888888888889,0.6666666666666666,200
stage_activation_summary__lr__l1,f1,0.5167856167708215,0.3888681592039801,0.6493668831168831,200
stage_activation_summary__lr__l1,roc_auc,0.5228829365079365,0.3916468253968254,0.6667162698412699,200
stage_activation_summary__lr__l1,pr_auc,0.518946982909387,0.4256989815439845,0.6421117043551625,200
stage_activation_summary__lr__l1,mcc,0.056926530537880354,-0.1571478019821222,0.2954866668919462,200
stage_activation_summary__lr__elasticnet,accuracy,0.485,0.36619718309859156,0.6197183098591549,200
stage_activation_summary__lr__elasticnet,balanced_accuracy,0.48621031746031745,0.3670634920634921,0.6202480158730159,200
stage_activation_summary__lr__elasticnet,sensitivity,0.5721428571428571,0.4,0.7428571428571429,200
stage_activation_summary__lr__elasticnet,specificity,0.40027777777777773,0.25,0.5555555555555556,200
stage_activation_summary__lr__elasticnet,f1,0.520707610390619,0.39442724458204337,0.6400256410256411,200
stage_activation_summary__lr__elasticnet,roc_auc,0.5255416666666667,0.3933134920634921,0.6640575396825397,200
stage_activation_summary__lr__elasticnet,pr_auc,0.517349916025042,0.42739341186355195,0.6385400529385544,200
stage_activation_summary__lr__elasticnet,mcc,-0.027834399690502984,-0.2721765724306311,0.24110473027166046,200
stage_activation_summary__svc__linear,accuracy,0.5287323943661972,0.4084507042253521,0.6619718309859155,200
stage_activation_summary__svc__linear,balanced_accuracy,0.5297559523809524,0.4095238095238095,0.6623015873015873,200
stage_activation_summary__svc__linear,sensitivity,0.6024285714285714,0.42857142857142855,0.7435714285714288,200
stage_activation_summary__svc__linear,specificity,0.45708333333333334,0.3055555555555556,0.6388888888888888,200
stage_activation_summary__svc__linear,f1,0.5561047814599929,0.4323359073359074,0.675016891891892,200
stage_activation_summary__svc__linear,roc_auc,0.5345773809523809,0.4014484126984127,0.6778472222222222,200
stage_activation_summary__svc__linear,pr_auc,0.5316026532657518,0.4384440684691115,0.6567105634937777,200
stage_activation_summary__svc__linear,mcc,0.06075340102024351,-0.18314582323051437,0.3248611032689038,200
stage_activation_summary__svc__poly2,accuracy,0.47316901408450707,0.36619718309859156,0.5915492957746479,200
stage_activation_summary__svc__poly2,balanced_accuracy,0.4757678571428572,0.3690178571428571,0.5940575396825397,200
stage_activation_summary__svc__poly2,sensitivity,0.6602857142857144,0.5135714285714286,0.8,200
stage_activation_summary__svc__poly2,specificity,0.29125,0.16597222222222222,0.4444444444444444,200
stage_activation_summary__svc__poly2,f1,0.5518019271278392,0.45561332127787824,0.6513543091655267,200
stage_activation_summary__svc__poly2,roc_auc,0.5316884920634921,0.398452380952381,0.6638392857142857,200
stage_activation_summary__svc__poly2,pr_auc,0.5761249819497735,0.4629333009724179,0.7064695339283935,200
stage_activation_summary__svc__poly2,mcc,-0.0525355121687563,-0.28690229202651557,0.20109491134356985,200
stage_activation_summary__svc__poly3,accuracy,0.5015492957746478,0.39436619718309857,0.6197183098591549,200
stage_activation_summary__svc__poly3,balanced_accuracy,0.5041388888888889,0.3964186507936508,0.6218452380952381,200
stage_activation_summary__svc__poly3,sensitivity,0.6879999999999998,0.5428571428571428,0.8285714285714286,200
stage_activation_summary__svc__poly3,specificity,0.3202777777777778,0.16666666666666666,0.4722222222222222,200
stage_activation_summary__svc__poly3,f1,0.5755472425492679,0.46909571909571907,0.6743621943159287,200
stage_activation_summary__svc__poly3,roc_auc,0.5454702380952381,0.4037599206349206,0.6917361111111111,200
stage_activation_summary__svc__poly3,pr_auc,0.5596370976625803,0.4517329111801166,0.7072493422447379,200
stage_activation_summary__svc__poly3,mcc,0.008892047246956837,-0.21128021302784342,0.2553777645911246,200
stage_activation_summary__svc__rbf,accuracy,0.4869718309859155,0.38028169014084506,0.6056338028169014,200
stage_activation_summary__svc__rbf,balanced_accuracy,0.4893452380952381,0.3817460317460317,0.606765873015873,200
stage_activation_summary__svc__rbf,sensitivity,0.6578571428571428,0.4857142857142857,0.8007142857142859,200
stage_activation_summary__svc__rbf,specificity,0.32083333333333336,0.19375,0.4729166666666668,200
stage_activation_summary__svc__rbf,f1,0.557191039362774,0.4382946961714085,0.6520599250936331,200
stage_activation_summary__svc__rbf,roc_auc,0.5381666666666667,0.39866071428571426,0.6742063492063491,200
stage_activation_summary__svc__rbf,pr_auc,0.5624399618807432,0.44538413869997123,0.6901444630827986,200
stage_activation_summary__svc__rbf,mcc,-0.022507954035138375,-0.24194561090738226,0.21625790218543495,200
stage_activation_summary__svc__sigmoid,accuracy,0.5073239436619719,0.39436619718309857,0.6200704225352113,200
stage_activation_summary__svc__sigmoid,balanced_accuracy,0.5074444444444444,0.3944345238095239,0.6205753968253969,200
stage_activation_summary__svc__sigmoid,sensitivity,0.5159999999999999,0.34214285714285714,0.6857142857142857,200
stage_activation_summary__svc__sigmoid,specificity,0.49888888888888894,0.3611111111111111,0.6388888888888888,200
stage_activation_summary__svc__sigmoid,f1,0.5056877440901522,0.3528478057889823,0.6303557838660578,200
stage_activation_summary__svc__sigmoid,roc_auc,0.5440416666666666,0.40808531746031745,0.6746230158730159,200
stage_activation_summary__svc__sigmoid,pr_auc,0.5423885877151968,0.44533701920667085,0.6611842222373875,200
stage_activation_summary__svc__sigmoid,mcc,0.014958378665656915,-0.21113516185245298,0.24171104363882917,200
early_middle_scale__lr__l2,accuracy,0.7697887323943661,0.6619718309859155,0.8732394366197183,200
early_middle_scale__lr__l2,balanced_accuracy,0.7713809523809523,0.6642857142857144,0.8734325396825396,200
early_middle_scale__lr__l2,sensitivity,0.8844285714285715,0.7428571428571429,0.9714285714285714,200
early_middle_scale__lr__l2,specificity,0.6583333333333333,0.5,0.8055555555555556,200
early_middle_scale__lr__l2,f1,0.7914111155144031,0.6998333333333333,0.8734084507042253,200
early_middle_scale__lr__l2,roc_auc,0.8306468253968253,0.7289880952380953,0.9166865079365079,200
early_middle_scale__lr__l2,pr_auc,0.8335765270707334,0.7377446131640351,0.9235151338291218,200
early_middle_scale__lr__l2,mcc,0.558292638040137,0.3472646039652951,0.7470153654537325,200
early_middle_scale__lr__l1,accuracy,0.7423239436619719,0.6197183098591549,0.8450704225352113,200
early_middle_scale__lr__l1,balanced_accuracy,0.7443015873015874,0.6222123015873016,0.8452678571428571,200
early_middle_scale__lr__l1,sensitivity,0.8847142857142859,0.7428571428571429,0.9714285714285714,200
early_middle_scale__lr__l1,specificity,0.6038888888888888,0.4444444444444444,0.7506944444444446,200
early_middle_scale__lr__l1,f1,0.772233061574091,0.6666666666666666,0.8501785714285715,200
early_middle_scale__lr__l1,roc_auc,0.8038214285714286,0.7038690476190476,0.900813492063492,200
early_middle_scale__lr__l1,pr_auc,0.7968850492123579,0.6768412535421008,0.8995058287525604,200
early_middle_scale__lr__l1,mcc,0.5103897278558682,0.26099184095908307,0.6913514008858433,200
early_middle_scale__lr__elasticnet,accuracy,0.7286619718309859,0.6056338028169014,0.8309859154929577,200
early_middle_scale__lr__elasticnet,balanced_accuracy,0.7304444444444446,0.6083234126984127,0.8325396825396825,200
early_middle_scale__lr__elasticnet,sensitivity,0.8570000000000002,0.7142857142857143,0.9435714285714287,200
early_middle_scale__lr__elasticnet,specificity,0.6038888888888888,0.4444444444444444,0.7506944444444446,200
early_middle_scale__lr__elasticnet,f1,0.7571188417012471,0.6582278481012658,0.8461538461538461,200
early_middle_scale__lr__elasticnet,roc_auc,0.8138888888888889,0.7094841269841269,0.9032142857142856,200
early_middle_scale__lr__elasticnet,pr_auc,0.8215720847220104,0.7281653045383887,0.906773469067114,200
early_middle_scale__lr__elasticnet,mcc,0.4777914342536134,0.23409150985362373,0.6803705434241152,200
early_middle_scale__svc__linear,accuracy,0.716338028169014,0.5915492957746479,0.8169014084507042,200
early_middle_scale__svc__linear,balanced_accuracy,0.7186765873015872,0.593640873015873,0.8178769841269841,200
early_middle_scale__svc__linear,sensitivity,0.8847142857142859,0.7428571428571429,0.9714285714285714,200
early_middle_scale__svc__linear,specificity,0.5526388888888889,0.3888888888888889,0.7222222222222222,200
early_middle_scale__svc__linear,f1,0.754945383163459,0.6497993827160494,0.8294226613152207,200
early_middle_scale__svc__linear,roc_auc,0.8251587301587301,0.7235119047619047,0.915079365079365,200
early_middle_scale__svc__linear,pr_auc,0.8325868653621302,0.7324903921040348,0.9233414212831076,200
early_middle_scale__svc__linear,mcc,0.4646654261556006,0.19595548954117645,0.6453220549693169,200
early_middle_scale__svc__poly2,accuracy,0.772112676056338,0.647887323943662,0.8732394366197183,200
early_middle_scale__svc__poly2,balanced_accuracy,0.7740595238095238,0.65,0.8742162698412699,200
early_middle_scale__svc__poly2,sensitivity,0.9122857142857143,0.8,1.0,200
early_middle_scale__svc__poly2,specificity,0.6358333333333333,0.4722222222222222,0.8055555555555556,200
early_middle_scale__svc__poly2,f1,0.798294394379194,0.691358024691358,0.8800779220779221,200
early_middle_scale__svc__poly2,roc_auc,0.8336031746031746,0.7427777777777778,0.9191269841269841,200
early_middle_scale__svc__poly2,pr_auc,0.8247160724839404,0.723296178565303,0.9252029682353692,200
early_middle_scale__svc__poly2,mcc,0.5708990207066548,0.3140202153559129,0.7546138939877678,200
early_middle_scale__svc__poly3,accuracy,0.8407746478873238,0.7602112676056338,0.9154929577464789,200
early_middle_scale__svc__poly3,balanced_accuracy,0.842186507936508,0.7611706349206349,0.9162698412698413,200
early_middle_scale__svc__poly3,sensitivity,0.9424285714285715,0.8285714285714286,1.0,200
early_middle_scale__svc__poly3,specificity,0.7419444444444445,0.6111111111111112,0.8888888888888888,200
early_middle_scale__svc__poly3,f1,0.8542774915487158,0.7732771084337349,0.918918918918919,200
early_middle_scale__svc__poly3,roc_auc,0.8455357142857143,0.7536309523809523,0.9254563492063492,200
early_middle_scale__svc__poly3,pr_auc,0.8367958643583674,0.7326731708175742,0.9295519996234699,200
