sample_id,split,mask_version,prompt_version,prompt_hash,text_hash,scored_text_hash,scored_text,late_llm_source,late_llm_attempts,late_sentence_structural_integrity,late_phrase_continuity,late_repetition_control,late_repair_efficiency,late_filler_control,late_referential_clarity,late_grammatical_stability,late_local_coherence
TEST_0053,external,U0_unmasked_normalized_asr,P4_unmasked_form_integrity,a85cbe64e7db4ddecc6116d0e868bdc575e652ebdda5fca7d7e71bd930ae1efb,2f7fb824ede2a9a7ecd28aed43a0e5df68e393deea70b42b06387a42f4ed482e,2f7fb824ede2a9a7ecd28aed43a0e5df68e393deea70b42b06387a42f4ed482e,WATER'S POURING OUT OF THE THINK AND THE WOMAN IS WASHIIN DISHES THE YEAR CHILD IS FOR HONESTOLL FALLING OFF AS HE'S REACHING FOR THE COOKY JAR WITH WAS RIGHTHAND AN A TRYING TO HAND OTHER COOKIES TOO A LITTLE GIRLO WAS REACHING UP WITH HER LEFT HAND TO GET THE COTI AND HER RIGHT HANDLOOKS LIKE SHE'S EYES THEY'RE TRYING TO MAKE A SIGNAL OF SILENCE SO THE MOTHER DOESHER IT MOTHER'S WALK FIGURE IN THE WATER AS IT'S POURING ON THE FLOORAND THE WINDOW WAS OPEN YOU CAN SEE A YARD OUTSIDE WAS AISH AN CUPS ON E SINK AN THE CURTAINS ARE CALLED BACK SO YO CANEAT THE WINDOW THE CUPBOARD DOOR IS OPEN AND DER THEY'REOFFOLLY DRESSED AND THEY HAVE SORT OF ANONDESCRIPT EXPRESSION ON HER FACE THE WOMAN HAS HER MOUTAK TEM A LITTLE ATWEE TWELV AN HAVE A MAR'S OPEN OF ALL O IT YUMDERONGON'S LOTER,api,1,5.0,3.0,7.0,5.0,9.0,3.0,3.0,5.0
TEST_0054,external,U0_unmasked_normalized_asr,P4_unmasked_form_integrity,a85cbe64e7db4ddecc6116d0e868bdc575e652ebdda5fca7d7e71bd930ae1efb,4c62674334c3065ee74693f01308dc0093aa183e7ea108aee35b84857f6b622e,4c62674334c3065ee74693f01308dc0093aa183e7ea108aee35b84857f6b622e,A EPICTURE AY THE LITTLE BORET GIRLS RACING UPTHERE AN SHE'S GOT HER FINGER TO HER LIPS AND BOYS ON THE STOOL STANNULS DOB IT'S GOIN TO FAR PREE SOONE'S REACHING FOR COOKIES AND THE MOTHER HAS HER BACK TO HIM SHE DOESN'T SEE THEM BUT ER SHE HASN'TRATYIN KINCHEN OR HIS SINK IT'S RANNING ALL OVER THE PLACE HER WINDOW IS OPEN AND THERE'S A NICGARDEN IN A GRIJAT PACK SHE'S DRYING SOME DISHES ASINED HER APERIN ONHERS DRESSE SLEEVLESS AS PREE NICE KITCHEN THABA CRATNICE CURTAINS ON EG AND OTHE GIANT COOKED GI LID IS OFFSHERE'S A CUPE O CUPS AND SHER'S A CUPL O PLATES BUT SHE BT ER MA ABOUT TAD FLORLITTLE GIRL HAS SOCKSONE SHOES ON AND HE SHORT DRESS AND LONG HAIR MEETINGONG HAIR AND THE BOY HAS HIS SHORT SON THE SHORT SLEEVE START SOIT MUST BESUMMER THE TREES ARE IN BLOOM OUTSIDE AND THE FLOWERS OUT THEREWHATTHIN EVIDE,api,1,5.0,5.0,9.0,7.0,9.0,5.0,3.0,5.0
TEST_0055,external,U0_unmasked_normalized_asr,P4_unmasked_form_integrity,a85cbe64e7db4ddecc6116d0e868bdc575e652ebdda5fca7d7e71bd930ae1efb,9cd79c3d66360ea899d5f87e5473b02ecb8aebb03b57ef9f198931d66cae9a21,9cd79c3d66360ea899d5f87e5473b02ecb8aebb03b57ef9f198931d66cae9a21,QIT HOW GINSNIXTHE LITTLE GIRL IS SAYING BE QUIET AS WE DON'T WANT MOTHER TO KNOW WHE'RE IN A COOKIE JAR BOYS GETTING HOKIES AN HESKYING TO HAVE AN ACCIDENT BECAUSE THE STOL IS GU TO OA QUITE OFF MOTHER IS IN DREAM WORLD SOMEWHERE BECAUSE SHEIS DRYING DISHES IN A WAER'S COMING OVER THE FLOOR A SHES STAINNING IN THE BATTERY Y ISHAK THTNOTNPETSI I IT SHULDN' BAT THE LINDO NOWIILL NOT HEREELL GO FROM,api,1,3.0,3.0,9.0,3.0,9.0,3.0,1.0,3.0
TEST_0056,external,U0_unmasked_normalized_asr,P4_unmasked_form_integrity,a85cbe64e7db4ddecc6116d0e868bdc575e652ebdda5fca7d7e71bd930ae1efb,885d604421bbc875e6aac172ed22ca80258ed85db41d4889e0f3bbc43443ccd5,885d604421bbc875e6aac172ed22ca80258ed85db41d4889e0f3bbc43443ccd5,TEMARITINS ACTIN PICTURES IN IN A KITCHENTHE FAMILY OF A MOTHER AND ASON AND DAUGHTER AND THE SON IS OF THECOOKIY JAR TE A CUMBER DOORIS OPEN HE'S GETTING COOKIES IN THE JARNHE STANDING ON A STOOL WHICH IS IN THE PROCESS OF TAPPLING OVERER THE LITTLE GIRL'S HOLDING OUT HER HAND FOR COOKING AND SHE'S ALL SOAS HER SINGER TO HER LIPS SHUSHING HIM SO HE DOESN'T MAKE ANY NOISEAH THE MOTHER SEEMED TO BE OBLIVIOUS TO WHAT'S GOING ON SHE STAND ERE WIPINGA DISH AND TA CAT WATERI IS RIING ASINK AS OVERTHRAWING A DOWN ON THE TRAWER AND A SHE STANDING INPUDDLE A I LOOK OUTSIDE ANDAND THE CURTAINS ARE OPEN AND SEE WHAT LOOKS I COULD BE A GRAGE OR IN EXTENTOF THE HOUSE SHRUBBERY PATH TREEAH WHAT THAT CIN TH KITCHEN ON THE COUNTER BESIDE HER ARE EIS ANOTHER PLAAT AND TE CREAM AND SIGART LO SATATHE LITTLE BOYS ARE SHOOSING OK ACE AS JAGGING SHUSILAN IN BLOW OF SACKS AND HIS ISWARINGA SHORTS AND A SHIRT SLEEVE SHIRT WASTISTER'S WEARINGPUT AMOUS TO SOR TE MANY DRESS MANY SKIRT WITH THE SANDALSAND A HE AT HER RUFFLED RUFFLEDCURTAINS AT THE AT THE WINDOW THEYRE DRAWN BACK BY JAWDRAPESAN THE THE CUPBOARDS ALL HAD RECESSED HANDBLES BT ANOTHER OT RECIST TA THE FIRST GLANCE AT RECESS WUTD ATE THEY PROTRUED OUT FROM THE DOOORS AND ALSO CAPURIT NINETEEN SEVENTY TWOIF EVERITAINT YOU AND YOU,api,1,5.0,5.0,7.0,5.0,3.0,5.0,3.0,5.0
TEST_0057,external,U0_unmasked_normalized_asr,P4_unmasked_form_integrity,a85cbe64e7db4ddecc6116d0e868bdc575e652ebdda5fca7d7e71bd930ae1efb,9c9f2651220f8aa5e634d85701173a2d1ec5ea8c9d125f978acef6c3ce289c7e,9c9f2651220f8aa5e634d85701173a2d1ec5ea8c9d125f978acef6c3ce289c7e,BUKDAY THE BOY IS STANDING ON A STULL IT THE TILTNG OVER ESBRIT GREAT THINGS FOR COQE AN A COOKIJAR AND HIS CISTERS STANDING BESIDE HIM BOUGHT HIM RENOW FERTOMOTHE COKE AND THATHE MOTHER IS TANNING AHRIDE NER THEN A WALKING DISHESTHINK THE WATER IS RUNNING INTO THE STATE AND THE STATE IS POTTING OVER I WITH WATERTHAT BUTTE YOU WANT THING REDISERBTON RENNING RUID O CAA RA TA THE WEN THE WORTHE MOTHER IS THARS THE THERE'S E WALK WAY LIE ALOOKED LIKE I GOING OUT TO A BRAGE AND AL THO ON THETHAR ON AS KITCHEN THINK TRIA THER THE LIKE A COCKO E TUKAUT AND TE AND THE PLATEEE THEN I DID SAYTHOUGH IT A FILLING,api,1,3.0,3.0,7.0,5.0,9.0,3.0,3.0,3.0
TEST_0058,external,U0_unmasked_normalized_asr,P4_unmasked_form_integrity,a85cbe64e7db4ddecc6116d0e868bdc575e652ebdda5fca7d7e71bd930ae1efb,59daa8714123af12f57ed34f6edadb26be5c44d46f1b51549c961953b81e5a9e,59daa8714123af12f57ed34f6edadb26be5c44d46f1b51549c961953b81e5a9e,WATER RUNNING OW THE SINKMAGY DRAN PLATE A CHOW GENIS AVEN COOK E JAR SPENDING ON E STOOL THAT DIDN'T KNOLITTLE GIRL REAGING AT PORKIGKY NYE KNOW CAT THOU SIDEJE ALON OU INTO ANOTHER MANSHRAGWAYSINKIPS AND CAT TO TAT SININ LIVES INHABITSAN IDEASMAK GERON GRAUSSEWY HAS OSHORT SLAVE SHERIT YHOR PAENCESAT SIKHESSAS SSSPASSO HALL CAN,api,1,1.0,1.0,9.0,1.0,9.0,1.0,1.0,1.0
TEST_0059,external,U0_unmasked_normalized_asr,P4_unmasked_form_integrity,a85cbe64e7db4ddecc6116d0e868bdc575e652ebdda5fca7d7e71bd930ae1efb,e30e5fc6d9e253e658d70494c9333711b4647d757b4d39a22c2466cbcc2ff000,e30e5fc6d9e253e658d70494c9333711b4647d757b4d39a22c2466cbcc2ff000,LET E SEE GOING ON IN CITCHEN O GATHEKID ON THE BENCH HOE GOT HIS HAND AND THE COOKIE GOANN HES FAWLING OFF INSISTR WONCE ON AH HIS MOTHER IS STANDING IN A PODDLE OF WATER BECAUSE SHE DIDN'TURN OFF THE FORESEIT AND SHE'S TRYING TO DRY A DISH OR A DRYER FEET INSTEAD AAH THE WINDOW WAS OPEN AHAH WATER SINKINS OVERFLOWINGAH IT'S OBVIOUSLY SUMWHERE BECAUSE THE WINDOW AS I SAID WASOPENTISER SUPPOSE THEY LEAVES ON TREESOH ANYTHING ELSE TER ORUSE TO PICK UP IE I YOU JUST KNOW ANYTHINGING O THENTON ON WELL E KINS BON'T FARL OFF THEY'VE BEENY KILLTHE LITTERS OFF THE COOKIE JAER ANDS GOT ONE IN HIS HAND AND HANDING IT TO HER SISTERAND ONE E SNEAKING ANOTHER ON NOT SNEAKINGARE THE WATER STILL RUNNING IN THE SINKAND SPLASHING ON THE FLOORON,api,1,5.0,5.0,7.0,5.0,5.0,7.0,3.0,5.0
TEST_0060,external,U0_unmasked_normalized_asr,P4_unmasked_form_integrity,a85cbe64e7db4ddecc6116d0e868bdc575e652ebdda5fca7d7e71bd930ae1efb,707ad62081e5f44c3363cc1dab14e038f035f54efa242257f507605887f7acc0,707ad62081e5f44c3363cc1dab14e038f035f54efa242257f507605887f7acc0,AH THIS THE BOYS ABOUT TO FALL OFF WITH HE SCHOOL THE MOTHERIS OF WASHING DISHES ON THE WATER SPELLING OVER ON THE AKITCHEN FLOOR THE WIND IS BLINE WITH CURTAINSTHAT THE LITTLE GIRL WAS LAUGHING AT HER BROTHER WHOWAS TAKING A COOKIE OUT OF THE COOKIEJA THETE,api,1,5.0,5.0,9.0,7.0,9.0,5.0,3.0,5.0
TEST_0061,external,U0_unmasked_normalized_asr,P4_unmasked_form_integrity,a85cbe64e7db4ddecc6116d0e868bdc575e652ebdda5fca7d7e71bd930ae1efb,872575bbac2c7e4d30c8be2fdd3fca6755708dcac76ae4b0dbb1b2568e5cb712,872575bbac2c7e4d30c8be2fdd3fca6755708dcac76ae4b0dbb1b2568e5cb712,IEMY SWORDTHERE IS A BOY ON THE STOOL THE STOOLS TIPPY OVER A BOA I HITEN HOT ME OUT F O YARN ALYCOWERT THE VOT E THE GIRL IS SAYING PUTTN HER FINGER TO HERAH I ALSO PUT YOUR HAND OUT FOR COOKYTHE MOTHER IS PORSHING DISHES WATER IS STEALING OVER FROM THE SINK ON TO THELORER AND THE THE WINDOWOPEN THE DRAPES ARE OPENED THERE'S TWO CUTS IN A SAUCER ON THE SAINTAND THEY SHE IS STEPPING ON THE WATERTHE FLOOR SHE IS DRYING THE DISHIS AND SHE IS LOOKING OUTSIDE AT THEWELL THE SHRUBBERYTHE BOY HIS HANDTHE GIRL ACCOOKINGMORE,api,1,3.0,3.0,7.0,5.0,9.0,5.0,3.0,3.0
TEST_0062,external,U0_unmasked_normalized_asr,P4_unmasked_form_integrity,a85cbe64e7db4ddecc6116d0e868bdc575e652ebdda5fca7d7e71bd930ae1efb,75a7719d22e585ba4bdbd055604be3d79d88b0ac1792a6666433a2bec6c8605e,75a7719d22e585ba4bdbd055604be3d79d88b0ac1792a6666433a2bec6c8605e,MAY I SHOW YOUR PICTURE AND IN THE PICTURES AND THINGS GOING ONO WHAT YE DOS JUST LOOK AT THE PICTURE AND DESCRIBE TO ME ANY ACTION YOU SEE TAKING PLACEISIO THE KIDGER SIPEAND SOME COOKIES ER NO THENSTOOL IS UPSETTING AND A KID THE O GIRLS TALEBY QUIET TOTE MOTHER OVER THEWASHING DISHES IN THE SAINTS OR THE FLOWIN AND THA THE WINDOWSUP AND EH I DON'T SEE MUCH MORETHE NAT SHE'S DRYING DISHOS YOU SAY ACTION RED Y BOTHERCO YOU JARLEGE FARL,api,1,5.0,3.0,7.0,5.0,3.0,5.0,3.0,5.0
TEST_0063,external,U0_unmasked_normalized_asr,P4_unmasked_form_integrity,a85cbe64e7db4ddecc6116d0e868bdc575e652ebdda5fca7d7e71bd930ae1efb,e4407970a4b84e137504230f8a2ba69145a49d84c362233c1c182a1755ad8bb8,e4407970a4b84e137504230f8a2ba69145a49d84c362233c1c182a1755ad8bb8,AN LI BE AN TELL ME HOW IN THE ACTION THAT HE SEE GOING ON WIT IBOYS CROWN MOR A STOOL AND CONNAFETE AN TE COKIAND A SANK AT RUN ANOOVER THE MOTHER GRAN AND AGEAND LET A GIRL WAKIN AESAY TE ASAN AII HEEALSWO FOISHF WIT SANC AONAN LOT EVERY CROOK STOL LN SAT ERALITYRUMS OAMAN TEMAINBANIN ANO,api,1,1.0,1.0,9.0,9.0,9.0,1.0,1.0,1.0
TEST_0064,external,U0_unmasked_normalized_asr,P4_unmasked_form_integrity,a85cbe64e7db4ddecc6116d0e868bdc575e652ebdda5fca7d7e71bd930ae1efb,28ad81836b8e5368ac7259405ad4c5c6960f5146c1ad3a1a8107a4a29f8059cc,28ad81836b8e5368ac7259405ad4c5c6960f5146c1ad3a1a8107a4a29f8059cc,OH HERE IS THE PICTURE OUT OF THE ACTION YOU CAN SEE THET ALL THE ACTIONWELL THE LITTLE BOY'S GOT AFAR OFF THE STOOL IS GETTINGA COKI YOU WANTED TE SLORE U NAA OK THE LITTLE GIRL IS ASKING FORCOKY SHE THE MOTHER IS DRINE DISHESAND THE SINK IS OVERFLOWING WITH WATER HEWATER I'LL GO TO THE FLOR YOU SEEIS GOING ON ATTER I HEREAND I CAN'T SEE ANYTHING ELSE AS FAR AS ACCANJEARMORE SO HA HAV I THURRID MAKA,api,1,5.0,3.0,7.0,5.0,5.0,5.0,3.0,5.0
TEST_0065,external,U0_unmasked_normalized_asr,P4_unmasked_form_integrity,a85cbe64e7db4ddecc6116d0e868bdc575e652ebdda5fca7d7e71bd930ae1efb,96071a42093b21aa1afa2774d7b5d7f15f8ccc95aaf60a01482ae3a9bd8febc1,96071a42093b21aa1afa2774d7b5d7f15f8ccc95aaf60a01482ae3a9bd8febc1,WHAT DO YOU SEE GOING ON INOMOTHER DRYING YO FUITEATHE WATER IS RUNNING FOR A RUG OF LUNNING AN STAKEHE TI TAKEN COOKI FROM E COKY JARAND NOTA I CHEER THE GENO THREE CHET ON THE EFFORT AND THE GIRLS RECANCUPPY DISTI HAD FOUND EE GIRL FOR THE BOY IS TAKENOBETE LONGLO TE CANNING AN DUTTHEN AT BE VERYIN COMPLETED I LI FOTEI FEAR AM I HAND AN I EEN IT LOOK ERE AID THE MOTHERS GUYING THE DISI IT THE FATHTHE WATERS RUNNING OVER OLLEACH AND CHE'S NO TAING AN E NEVER MINDS SOIN A GISTITHOT OF THE FRUGER IS GETTING LEG YOURE LEKE TO HET A MAMER A MILE UPIM ON ANBERMEANYTHING ELSE DOT OT OVER HERE WELL THE CHARINS OF THEGOING TO FAF OF LEA THE STOOL O THE HIGH STOOLA STOTING OWHER HE TINAN LAND ON THE FERA PRETTY SON WITH MAGGI CUPOF COOKIES IN HIS HANDN THE COOKY CARGE TILL FILL HE MIGT KITCH THER WEN SAID THE FORHERE ARTHE TO THAT AA TATA IS RUNNING OVER THE WATERS ON THE DRIFPING ON TEFOR ALL OVER THEFOR THE OLA YOHA TEGEN LOK AND LOC ACHARAR TO AN PEEKTO WITH OD OE,api,1,3.0,3.0,5.0,3.0,7.0,3.0,1.0,1.0
TEST_0066,external,U0_unmasked_normalized_asr,P4_unmasked_form_integrity,a85cbe64e7db4ddecc6116d0e868bdc575e652ebdda5fca7d7e71bd930ae1efb,78b458f8a66fcfe1a78fe2e6e9a7e4893ae23c62a46cdf494500200adc6f0bac,78b458f8a66fcfe1a78fe2e6e9a7e4893ae23c62a46cdf494500200adc6f0bac,I PA HERE'S THE PICTURE ROTHEREIS DRYING THE DISHES WITH THE WATER IS YO GOING HAV I WITH SINK ON THE FLOORATE PRE DA AT MUCH FLOWERSTHERE ARE TREE DISHES LA WANCSHE'S STANDING IN THE WIRE DANEROUS LIT JORN IN ARE GETTING INTO THE COOKIE JAR THE BOYS EPT THERE IN THE SSTOLE WHEN THE TOMA PAO NOR A LIANY ANAN FELLOW GIRLY IN IN OE MNES A ACTIN WITH TOHE AL E LITLE GIRLS ANLAT LET LIGHT SHES COME AN NEEDED TO BE QUIERY YO GLADLY WER E THATAEGITSHI SHL IWATERS SFPLASHING ON THE FLOOR RET HEAEC,api,1,3.0,3.0,7.0,5.0,9.0,3.0,1.0,3.0
TEST_0067,external,U0_unmasked_normalized_asr,P4_unmasked_form_integrity,a85cbe64e7db4ddecc6116d0e868bdc575e652ebdda5fca7d7e71bd930ae1efb,29093c163b9943afc58e70fde45fe23ad88cc3feb88fe58454bf1b26f58a624e,29093c163b9943afc58e70fde45fe23ad88cc3feb88fe58454bf1b26f58a624e,ASIS IGO WHYAADICIOUSCHILDREN THE BOYS UP ON SOR STOLLS FALLING IN FARVOICE REACHING EAN TE WOLIN STANJI OR,api,1,1.0,1.0,9.0,1.0,9.0,1.0,1.0,1.0
TEST_0068,external,U0_unmasked_normalized_asr,P4_unmasked_form_integrity,a85cbe64e7db4ddecc6116d0e868bdc575e652ebdda5fca7d7e71bd930ae1efb,66ca3b0b185b975a32ed1af96b5b3dda33777d191bb61b617a36775e09401ef0,66ca3b0b185b975a32ed1af96b5b3dda33777d191bb61b617a36775e09401ef0,HERSAND BOYSINGOKI OUT OF A KOKI JAR IN A HIGH SHELF IN A VERY PRECARIOUS POSITIAN ON A SCOOL LOOKS DANGEROUS AND MOTHERIS WASHING DISHES AND NOT PAIN ATTENTION OF WHAT SHE'S DOING THE ESTHINK IS OVERFLOWING THERE'S A NICE PEACEFUL SIGN OUTSIDEPORTUNATELY IS NOTHING HAPPIN OT THEREE YEN JS DISHES ON WIH COUNTER ANDSAYSAID HO CATCRIED A HOXSACROSS BOIN INTERAINED AMOTHER AA WOMAN GOOD THAT CAME BUT I DIDN'TENSON THAT I SAID THE BOY WAS GETTING A COKIE FOR THE GIRL THE MOTHER WAS MUCHINDISIOUSPA GOOD,api,1,5.0,3.0,7.0,5.0,9.0,5.0,3.0,5.0
TEST_0069,external,U0_unmasked_normalized_asr,P4_unmasked_form_integrity,a85cbe64e7db4ddecc6116d0e868bdc575e652ebdda5fca7d7e71bd930ae1efb,6518de8d1f4c322315305af563e9bf30696194dcc0c3db0e1877c7a3adb02673,6518de8d1f4c322315305af563e9bf30696194dcc0c3db0e1877c7a3adb02673,HEREIS THE PICTURE RYING THAT MORFUDITION TOE WIPINGDITION TO THE WATERS RUNNINGOVER THE SAINT AT KISTEALIN THE COPIESAH HEIS FALLING OVER IN THE STOOL THE WIND IS BLOI NOT ANE WINDOWTHE GIRLS NEAS TEE CHAN BE QUIET TO LFOR ANOTHER COOKY SHEEVS LIKE EVE AND PURGING HI SFEEL OFHAT YO STINBOLSHE'S THINKING NEATLY ALOUT SOMETHING LIK WATCRIS MILLIAL INHE STREET TI AN,api,1,3.0,3.0,9.0,5.0,9.0,5.0,3.0,3.0
TEST_0070,external,U0_unmasked_normalized_asr,P4_unmasked_form_integrity,a85cbe64e7db4ddecc6116d0e868bdc575e652ebdda5fca7d7e71bd930ae1efb,f03fa6ec3a463ee09a129872c316c880224caba5a5e68103a7253c2566a5cc1f,f03fa6ec3a463ee09a129872c316c880224caba5a5e68103a7253c2566a5cc1f,YETHERE IT IS SO I MO IM CS GIVN ME TISANDE JACK TIS NAPI SAANDIGIOUSSINE DEVEN GEY JACKHE GAN ESIGSHINE OE PESENTLY NOVE EBUT HE'S FALLEN OFF THE STOLS STILL HOOKIES KAYVAENA NVOBACCK,api,1,3.0,3.0,9.0,5.0,9.0,5.0,3.0,3.0
TEST_0071,external,U0_unmasked_normalized_asr,P4_unmasked_form_integrity,a85cbe64e7db4ddecc6116d0e868bdc575e652ebdda5fca7d7e71bd930ae1efb,cd38a07a6862fe6c5ceb17e27e2bdaafda006ce1f40b3bf9d4a3723c439ff671,cd38a07a6862fe6c5ceb17e27e2bdaafda006ce1f40b3bf9d4a3723c439ff671,THERE IT ISOR ETURNING E SECRET AN CETERCOME O BELOL HEAD TO HM AT FOR ONE TINGTHERE'SIN A STOOLES RAT O ALLTHER BE STAYING ME HEIS LADY WATCHEN TOI FECS SAKE STOW TE FOL WATER IN ISTOLED ON PALSISTER AWITIOGRESN SHEGIATSAI CI CIKATSI PLATO BE LER HAT SLAIN IONSE GIDERSHEAND FORER,api,1,1.0,1.0,9.0,1.0,9.0,1.0,1.0,1.0
